NO.,Time,#1 SetValue,#1 RealValue,#2 SetValue,#2 RealValue,#3 SetValue,#3 RealValue,#4 SetValue,#4 RealValue,#5 SetValue,#5 RealValue,#6 SetValue,#6 RealValue,#7 SetValue,#7 RealValue,#8 SetValue,#8 RealValue,#9 SetValue,#9 RealValue
339,04/04/2019 14:22:36,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
340,04/04/2019 14:22:40,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
341,04/04/2019 14:22:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
342,04/04/2019 14:22:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
343,04/04/2019 14:22:52,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
344,04/04/2019 14:22:56,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
345,04/04/2019 14:23:00,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
346,04/04/2019 14:23:04,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
347,04/04/2019 14:23:08,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
348,04/04/2019 14:23:12,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
349,04/04/2019 14:23:16,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
350,04/04/2019 14:23:20,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
351,04/04/2019 14:23:24,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
352,04/04/2019 14:23:28,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
353,04/04/2019 14:23:32,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
354,04/04/2019 14:23:36,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
355,04/04/2019 14:23:40,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
356,04/04/2019 14:23:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
357,04/04/2019 14:23:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
358,04/04/2019 14:23:52,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
359,04/04/2019 14:23:56,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
360,04/04/2019 14:24:00,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
361,04/04/2019 14:24:04,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
362,04/04/2019 14:24:08,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
363,04/04/2019 14:24:12,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
364,04/04/2019 14:24:16,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
365,04/04/2019 14:24:19,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
366,04/04/2019 14:24:23,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
367,04/04/2019 14:24:27,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
368,04/04/2019 14:24:31,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
369,04/04/2019 14:24:35,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
370,04/04/2019 14:24:39,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
371,04/04/2019 14:24:43,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
372,04/04/2019 14:24:47,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
373,04/04/2019 14:24:51,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
374,04/04/2019 14:24:55,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
375,04/04/2019 14:24:59,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
376,04/04/2019 14:25:03,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
377,04/04/2019 14:25:07,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
378,04/04/2019 14:25:11,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
379,04/04/2019 14:25:15,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
380,04/04/2019 14:25:19,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
381,04/04/2019 14:25:23,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
382,04/04/2019 14:25:27,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
383,04/04/2019 14:25:31,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
384,04/04/2019 14:25:35,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
385,04/04/2019 14:25:39,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
386,04/04/2019 14:25:43,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
387,04/04/2019 14:25:47,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
388,04/04/2019 14:25:51,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
389,04/04/2019 14:25:55,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
390,04/04/2019 14:25:59,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
391,04/04/2019 14:26:03,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
392,04/04/2019 14:26:06,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
393,04/04/2019 14:26:10,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
394,04/04/2019 14:26:14,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
395,04/04/2019 14:26:18,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
396,04/04/2019 14:26:22,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
397,04/04/2019 14:26:26,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
398,04/04/2019 14:26:30,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
399,04/04/2019 14:26:34,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
400,04/04/2019 14:26:38,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
401,04/04/2019 14:26:42,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
402,04/04/2019 14:26:46,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
403,04/04/2019 14:26:50,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
404,04/04/2019 14:26:54,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
405,04/04/2019 14:26:58,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
406,04/04/2019 14:27:02,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
407,04/04/2019 14:27:06,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
408,04/04/2019 14:27:10,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
409,04/04/2019 14:27:14,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
410,04/04/2019 14:27:18,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
411,04/04/2019 14:27:22,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
412,04/04/2019 14:27:26,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
413,04/04/2019 14:27:30,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
414,04/04/2019 14:27:34,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
415,04/04/2019 14:27:38,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
416,04/04/2019 14:27:42,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
417,04/04/2019 14:27:46,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
418,04/04/2019 14:27:50,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
419,04/04/2019 14:27:54,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
420,04/04/2019 14:27:57,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
421,04/04/2019 14:28:01,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
422,04/04/2019 14:28:05,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
423,04/04/2019 14:28:09,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
424,04/04/2019 14:28:13,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
425,04/04/2019 14:28:17,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
426,04/04/2019 14:28:21,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
427,04/04/2019 14:28:25,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
428,04/04/2019 14:28:29,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
429,04/04/2019 14:28:33,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
430,04/04/2019 14:28:37,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
431,04/04/2019 14:28:41,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
432,04/04/2019 14:28:45,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
433,04/04/2019 14:28:49,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
434,04/04/2019 14:28:53,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
435,04/04/2019 14:28:57,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
436,04/04/2019 14:29:01,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
437,04/04/2019 14:29:05,290,250,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
438,04/04/2019 14:29:09,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
439,04/04/2019 14:29:13,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
440,04/04/2019 14:29:17,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
441,04/04/2019 14:29:21,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
442,04/04/2019 14:29:25,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
443,04/04/2019 14:29:29,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
444,04/04/2019 14:29:33,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
445,04/04/2019 14:29:37,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
446,04/04/2019 14:29:41,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
447,04/04/2019 14:29:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
448,04/04/2019 14:29:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
449,04/04/2019 14:29:52,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
450,04/04/2019 14:29:56,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
451,04/04/2019 14:30:00,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
452,04/04/2019 14:30:04,290,250,30,14,40,33,100,93,100,92,150,144,130,118,25,0,25,0
453,04/04/2019 14:30:08,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
454,04/04/2019 14:30:12,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
455,04/04/2019 14:30:16,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
456,04/04/2019 14:30:20,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
457,04/04/2019 14:30:24,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
458,04/04/2019 14:30:28,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
459,04/04/2019 14:30:32,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
460,04/04/2019 14:30:36,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
461,04/04/2019 14:30:40,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
462,04/04/2019 14:30:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
463,04/04/2019 14:30:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
464,04/04/2019 14:30:52,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
465,04/04/2019 14:30:56,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
466,04/04/2019 14:31:00,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
467,04/04/2019 14:31:04,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
468,04/04/2019 14:31:08,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
469,04/04/2019 14:31:12,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
470,04/04/2019 14:31:16,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
471,04/04/2019 14:31:20,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
472,04/04/2019 14:31:24,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
473,04/04/2019 14:31:28,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
474,04/04/2019 14:31:32,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
475,04/04/2019 14:31:35,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
476,04/04/2019 14:31:39,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
477,04/04/2019 14:31:43,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
478,04/04/2019 14:31:47,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
479,04/04/2019 14:31:51,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
480,04/04/2019 14:31:55,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
481,04/04/2019 14:31:59,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
482,04/04/2019 14:32:03,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
483,04/04/2019 14:32:07,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
484,04/04/2019 14:32:11,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
485,04/04/2019 14:32:15,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
486,04/04/2019 14:32:19,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
487,04/04/2019 14:32:23,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
488,04/04/2019 14:32:27,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
489,04/04/2019 14:32:31,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
490,04/04/2019 14:32:35,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
491,04/04/2019 14:32:39,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
492,04/04/2019 14:32:43,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
493,04/04/2019 14:32:47,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
494,04/04/2019 14:32:51,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
495,04/04/2019 14:32:55,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
496,04/04/2019 14:32:59,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
497,04/04/2019 14:33:03,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
498,04/04/2019 14:33:07,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
499,04/04/2019 14:33:11,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
500,04/04/2019 14:33:15,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
501,04/04/2019 14:33:19,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
502,04/04/2019 14:33:23,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
503,04/04/2019 14:33:26,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
504,04/04/2019 14:33:30,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
505,04/04/2019 14:33:34,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
506,04/04/2019 14:33:38,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
507,04/04/2019 14:33:42,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
508,04/04/2019 14:33:46,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
509,04/04/2019 14:33:50,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
510,04/04/2019 14:33:54,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
511,04/04/2019 14:33:58,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
512,04/04/2019 14:34:02,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
513,04/04/2019 14:34:06,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
514,04/04/2019 14:34:10,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
515,04/04/2019 14:34:14,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
516,04/04/2019 14:34:18,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
517,04/04/2019 14:34:22,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
518,04/04/2019 14:34:26,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
519,04/04/2019 14:34:30,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
520,04/04/2019 14:34:34,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
521,04/04/2019 14:34:38,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
522,04/04/2019 14:34:42,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
523,04/04/2019 14:34:46,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
524,04/04/2019 14:34:50,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
525,04/04/2019 14:34:54,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
526,04/04/2019 14:34:58,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
527,04/04/2019 14:35:02,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
528,04/04/2019 14:35:06,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
529,04/04/2019 14:35:10,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
530,04/04/2019 14:35:13,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
531,04/04/2019 14:35:17,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
532,04/04/2019 14:35:21,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
533,04/04/2019 14:35:25,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
534,04/04/2019 14:35:29,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
535,04/04/2019 14:35:33,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
536,04/04/2019 14:35:37,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
537,04/04/2019 14:35:41,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
538,04/04/2019 14:35:45,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
539,04/04/2019 14:35:49,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
540,04/04/2019 14:35:53,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
541,04/04/2019 14:35:57,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
542,04/04/2019 14:36:01,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
543,04/04/2019 14:36:05,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
544,04/04/2019 14:36:09,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
545,04/04/2019 14:36:13,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
546,04/04/2019 14:36:17,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
547,04/04/2019 14:36:21,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
548,04/04/2019 14:36:25,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
549,04/04/2019 14:36:29,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
550,04/04/2019 14:36:33,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
551,04/04/2019 14:36:37,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
552,04/04/2019 14:36:41,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
553,04/04/2019 14:36:45,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
554,04/04/2019 14:36:49,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
555,04/04/2019 14:36:53,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
556,04/04/2019 14:36:57,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
557,04/04/2019 14:37:00,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
558,04/04/2019 14:37:04,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
559,04/04/2019 14:37:08,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
560,04/04/2019 14:37:12,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
561,04/04/2019 14:37:16,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
562,04/04/2019 14:37:20,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
563,04/04/2019 14:37:24,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
564,04/04/2019 14:37:28,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
565,04/04/2019 14:37:32,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
566,04/04/2019 14:37:36,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
567,04/04/2019 14:37:40,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
568,04/04/2019 14:37:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
569,04/04/2019 14:37:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
570,04/04/2019 14:37:52,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
571,04/04/2019 14:37:56,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
572,04/04/2019 14:38:00,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
573,04/04/2019 14:38:04,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
574,04/04/2019 14:38:08,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
575,04/04/2019 14:38:12,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
576,04/04/2019 14:38:16,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
577,04/04/2019 14:38:20,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
578,04/04/2019 14:38:24,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
579,04/04/2019 14:38:28,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
580,04/04/2019 14:38:32,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
581,04/04/2019 14:38:36,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
582,04/04/2019 14:38:40,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
583,04/04/2019 14:38:44,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
584,04/04/2019 14:38:48,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
585,04/04/2019 14:38:51,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
586,04/04/2019 14:38:55,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
587,04/04/2019 14:38:59,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
588,04/04/2019 14:39:03,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
589,04/04/2019 14:39:07,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
590,04/04/2019 14:39:11,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
591,04/04/2019 14:39:15,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
592,04/04/2019 14:39:19,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
593,04/04/2019 14:39:23,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
594,04/04/2019 14:39:27,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
595,04/04/2019 14:39:31,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
596,04/04/2019 14:39:35,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
597,04/04/2019 14:39:39,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
598,04/04/2019 14:39:43,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
599,04/04/2019 14:39:47,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
600,04/04/2019 14:39:51,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
601,04/04/2019 14:39:55,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
602,04/04/2019 14:39:59,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
603,04/04/2019 14:40:03,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
604,04/04/2019 14:40:07,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
605,04/04/2019 14:40:11,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
606,04/04/2019 14:40:15,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
607,04/04/2019 14:40:19,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
608,04/04/2019 14:40:23,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
609,04/04/2019 14:40:27,290,250,30,14,40,34,100,93,100,92,150,144,130,118,25,0,25,0
